"Position";"VisiPos";"Status";"F-Nr";"Adresse";"Meldung_DE_DE";"Hilfetext_DE_DE";
"PFT01-3000";"PFT01-3015";"4";"0228";"28.3";"Schaltschrank 30.15.SCH1: Taster 'Zustimmung' gestört";"";
"PFT01-3000";"PFT01-30";"1";"0229";"28.4";"Schaltschrank 30.08.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3000";"PFT01-30";"1";"0230";"28.5";"Schaltschrank 30.15.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3000";"PFT01-30";"1";"0231";"28.6";"Schaltschrank 31.04.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3000";"PFT01-30";"2";"0232";"28.7";"Schaltschrank 30.00.SCH1: Sicherungsautomat ausgelöst";"";
"PFT01-3000";"PFT01-30";"2";"0233";"29.0";"Schaltschrank 30.00.SCH1: Netzschütz abgefallen";"";
"PFT01-3000";"PFT01-30";"2";"0234";"29.1";"Schaltschrank 30.00.SCH1: Überwachung Netzschütz ausgelöst";"";
"PFT01-3000";"";"0";"0235";"29.2";"";"";
"PFT01-3000";"";"0";"0236";"29.3";"";"";
"PFT01-3000";"";"0";"0237";"29.4";"";"";
"PFT01-3000";"";"0";"0238";"29.5";"";"";
"PFT01-3000";"";"0";"0239";"29.6";"";"";
"PFT01-3000";"";"0";"0240";"29.7";"";"";
"PFT01-3002";"";"0";"0241";"30.0";"";"";
"PFT01-3002";"";"2";"0242";"30.1";"Drehtisch: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3002";"";"2";"0243";"30.2";"Drehtisch: Umrichter gestört";"";
"PFT01-3002";"";"2";"0244";"30.3";"Drehtisch: Endlage nicht erreicht";"";
"PFT01-3002";"";"2";"0245";"30.4";"Drehtisch: Endlage nicht plausibel";"";
"PFT01-3002";"";"2";"0246";"30.5";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3002";"";"2";"0247";"30.6";"Rollenförderer: Umrichter gestört";"";
"PFT01-3002";"";"2";"0248";"30.7";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3002";"";"2";"0249";"31.0";"Ladeeinheit nicht mittig";"";
"PFT01-3002";"";"2";"0250";"31.1";"Verbindung zum Feldmodul 1/5A unterbrochen";"";
"PFT01-3002";"";"2";"0251";"31.2";"Spaltkontrolle ausgelöst";"";
"PFT01-3002";"";"2";"0252";"31.3";"Timeout bei der Übernahme einer Ladeeinheit von der Produktion";"";
"PFT01-3002";"";"2";"0253";"31.4";"Verbindung zum Barcodescanner unterbrochen";"";
"PFT01-3002";"";"2";"0254";"31.5";"Barcodescanner: Auswertung Timeout ";"";
"PFT01-3002";"";"2";"0255";"31.6";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3002";"";"2";"0256";"31.7";"Auftragsfehler";"";
"PFT01-3002";"";"4";"0257";"32.0";"Ladeeinheit wartet auf neue Zielposition";"";
"PFT01-3002";"";"0";"0258";"32.1";"";"";
"PFT01-3002";"";"0";"0259";"32.2";"";"";
"PFT01-3002";"";"0";"0260";"32.3";"";"";
"PFT01-3005";"";"2";"0261";"32.4";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3005";"";"2";"0262";"32.5";"Rollenförderer: Umrichter gestört";"";
"PFT01-3005";"";"2";"0263";"32.6";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3005";"";"2";"0264";"32.7";"Spaltkontrolle ausgelöst";"";
"PFT01-3005";"";"2";"0265";"33.0";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3005";"";"2";"0266";"33.1";"Auftragsfehler";"";
"PFT01-3005";"";"0";"0267";"33.2";"";"";
"PFT01-3005";"";"0";"0268";"33.3";"";"";
"PFT01-3005";"";"0";"0269";"33.4";"";"";
"PFT01-3005";"";"0";"0270";"33.5";"";"";
"PFT01-3005";"";"0";"0271";"33.6";"";"";
"PFT01-3005";"";"0";"0272";"33.7";"";"";
"PFT01-3005";"";"0";"0273";"34.0";"";"";
"PFT01-3005";"";"0";"0274";"34.1";"";"";
"PFT01-3005";"";"0";"0275";"34.2";"";"";
"PFT01-3005";"";"0";"0276";"34.3";"";"";
"PFT01-3005";"";"0";"0277";"34.4";"";"";
"PFT01-3005";"";"0";"0278";"34.5";"";"";
"PFT01-3005";"";"0";"0279";"34.6";"";"";
"PFT01-3005";"";"0";"0280";"34.7";"";"";
"PFT01-3008";"";"2";"0281";"35.0";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3008";"";"2";"0282";"35.1";"Rollenförderer: Umrichter gestört";"";
"PFT01-3008";"";"2";"0283";"35.2";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3008";"";"2";"0284";"35.3";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3008";"";"2";"0285";"35.4";"Auftragsfehler";"";
"PFT01-3008";"";"0";"0286";"35.5";"";"";
"PFT01-3008";"";"0";"0287";"35.6";"";"";
"PFT01-3008";"";"0";"0288";"35.7";"";"";
"PFT01-3008";"";"0";"0289";"36.0";"";"";
"PFT01-3008";"";"0";"0290";"36.1";"";"";
"PFT01-3008";"";"0";"0291";"36.2";"";"";
"PFT01-3008";"";"0";"0292";"36.3";"";"";
"PFT01-3008";"";"0";"0293";"36.4";"";"";
"PFT01-3008";"";"0";"0294";"36.5";"";"";
"PFT01-3008";"";"0";"0295";"36.6";"";"";
"PFT01-3008";"";"0";"0296";"36.7";"";"";
"PFT01-3008";"";"0";"0297";"37.0";"";"";
"PFT01-3008";"";"0";"0298";"37.1";"";"";
"PFT01-3008";"";"0";"0299";"37.2";"";"";
"PFT01-3008";"";"0";"0300";"37.3";"";"";
"PFT01-3009";"";"2";"0301";"37.4";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3009";"";"2";"0302";"37.5";"Rollenförderer: Umrichter gestört";"";
"PFT01-3009";"";"2";"0303";"37.6";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3009";"";"2";"0304";"37.7";"Verbindung zum Feldmodul 1/13B unterbrochen";"";
"PFT01-3009";"";"2";"0305";"38.0";"Verbindung zum Feldmodul 1/15A unterbrochen";"";
"PFT01-3009";"";"2";"0306";"38.1";"Verbindung zum Feldmodul 1/15B unterbrochen";"";
"PFT01-3009";"PFT01-3010";"2";"0307";"38.2";"Spaltkontrolle ausgelöst";"";
"PFT01-3009";"";"2";"0308";"38.3";"Profilkontrolle Geber Längenerkennung verschmutzt oder gestört";"";
"PFT01-3009";"";"2";"0309";"38.4";"Profilkontrolle Geber Breitenerkennung verschmutzt oder gestört";"";
"PFT01-3009";"";"2";"0310";"38.5";"Profilkontrolle Geber Höhenerkennung verschmutzt oder gestört";"";
"PFT01-3009";"";"2";"0311";"38.6";"Profilkontrolle Geber Ladehilfsmittelkontrolle verschmutzt oder gestört";"";
"PFT01-3009";"";"2";"0312";"38.7";"Profilkontrolle Geber Gewichtskontrolle gestört";"";
"PFT01-3009";"";"2";"0313";"39.0";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3009";"";"2";"0314";"39.1";"Auftragsfehler";"";
"PFT01-3009";"";"4";"0315";"39.2";"Ladeeinheit wartet auf neue Zielposition";"";
"PFT01-3009";"";"0";"0316";"39.3";"";"";
"PFT01-3009";"";"0";"0317";"39.4";"";"";
"PFT01-3009";"";"0";"0318";"39.5";"";"";
"PFT01-3009";"";"0";"0319";"39.6";"";"";
"PFT01-3009";"";"0";"0320";"39.7";"";"";
"PFT01-3010";"";"2";"0321";"40.0";"Drehtisch: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3010";"";"2";"0322";"40.1";"Drehtisch: Umrichter gestört";"";
"PFT01-3010";"";"2";"0323";"40.2";"Drehtisch: Endlage nicht erreicht";"";
"PFT01-3010";"";"2";"0324";"40.3";"Drehtisch: Endlage nicht plausibel";"";
"PFT01-3010";"";"2";"0325";"40.4";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3010";"";"2";"0326";"40.5";"Rollenförderer: Umrichter gestört";"";
"PFT01-3010";"";"2";"0327";"40.6";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3010";"";"2";"0328";"40.7";"Verbindung zum Feldmodul 1/18A unterbrochen";"";
"PFT01-3010";"";"2";"0329";"41.0";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3010";"";"2";"0330";"41.1";"Auftragsfehler";"";
"PFT01-3010";"";"0";"0331";"41.2";"";"";
"PFT01-3010";"";"0";"0332";"41.3";"";"";
"PFT01-3010";"";"0";"0333";"41.4";"";"";
"PFT01-3010";"";"0";"0334";"41.5";"";"";
"PFT01-3010";"";"0";"0335";"41.6";"";"";
"PFT01-3010";"";"0";"0336";"41.7";"";"";
"PFT01-3010";"";"0";"0337";"42.0";"";"";
"PFT01-3010";"";"0";"0338";"42.1";"";"";
"PFT01-3010";"";"0";"0339";"42.2";"";"";
"PFT01-3010";"";"0";"0340";"42.3";"";"";
"PFT01-3011";"";"2";"0341";"42.4";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3011";"";"2";"0342";"42.5";"Rollenförderer: Umrichter gestört";"";
"PFT01-3011";"";"2";"0343";"42.6";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3011";"PFT01-3010";"2";"0344";"42.7";"Spaltkontrolle zu Pos.30.10 ausgelöst";"";
"PFT01-3011";"PFT01-3012";"2";"0345";"43.0";"Spaltkontrolle zu Pos.30.12 ausgelöst";"";
"PFT01-3011";"";"2";"0346";"43.1";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3011";"";"2";"0347";"43.2";"Auftragsfehler";"";
"PFT01-3011";"";"0";"0348";"43.3";"";"";
"PFT01-3011";"";"0";"0349";"43.4";"";"";
"PFT01-3011";"";"0";"0350";"43.5";"";"";
"PFT01-3011";"";"0";"0351";"43.6";"";"";
"PFT01-3011";"";"0";"0352";"43.7";"";"";
"PFT01-3011";"";"0";"0353";"44.0";"";"";
"PFT01-3011";"";"0";"0354";"44.1";"";"";
"PFT01-3011";"";"0";"0355";"44.2";"";"";
"PFT01-3011";"";"0";"0356";"44.3";"";"";
"PFT01-3011";"";"0";"0357";"44.4";"";"";
"PFT01-3011";"";"0";"0358";"44.5";"";"";
"PFT01-3011";"";"0";"0359";"44.6";"";"";
"PFT01-3011";"";"0";"0360";"44.7";"";"";
"PFT01-3012";"";"2";"0361";"45.0";"Schaltschrank 30.00.SCH1: Überwachung Stoppschütz ausgelöst";"";
"PFT01-3012";"";"1";"0362";"45.1";"Schaltschrank 30.00.SCH1: Sicherheitsfunktionen überbrückt";"";
"PFT01-3012";"";"2";"0363";"45.2";"Schaltschrank 30.00.SCH1: Sicherheitsfunktionen im Automatikbetrieb überbrückt";"";
"PFT01-3012";"";"2";"0364";"45.3";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3012";"";"2";"0365";"45.4";"Rollenförderer: Umrichter gestört";"";
"PFT01-3012";"";"2";"0366";"45.5";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3012";"";"2";"0367";"45.6";"Hubwerk: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3012";"";"2";"0368";"45.7";"Hubwerk: Umrichter gestört";"";
"PFT01-3012";"";"2";"0369";"46.0";"Hubwerk: Endlage nicht erreicht";"";
"PFT01-3012";"";"2";"0370";"46.1";"Hubwerk: Endlage nicht plausibel";"";
"PFT01-3012";"";"2";"0371";"46.2";"Hubwerk: Notendschalter unten / Kettenrissüberwachung rechts ausgelöst";"";
"PFT01-3012";"";"2";"0372";"46.3";"Hubwerk: Notendschalter unten / Kettenrissüberwachung links ausgelöst";"";
"PFT01-3012";"";"2";"0373";"46.4";"Hubwerk: Notendschalter oben ausgelöst";"";
"PFT01-3012";"";"2";"0374";"46.5";"Verbindung zum Feldmodul 1/18B unterbrochen";"";
"PFT01-3012";"";"2";"0375";"46.6";"Sicherheitslichtschranke unterbrochen";"";
"PFT01-3012";"";"4";"0376";"46.7";"Verbindung zur Großbildanzeige unterbrochen";"";
"PFT01-3012";"";"4";"0377";"47.0";"Profilfehler Vorderkante";"";
"PFT01-3012";"";"4";"0378";"47.1";"Profilfehler Hinterkante";"";
"PFT01-3012";"";"4";"0379";"47.2";"Profilfehler links";"";
"PFT01-3012";"";"4";"0380";"47.3";"Profilfehler rechts";"";
"PFT01-3012";"";"4";"0381";"47.4";"Profilfehler Höhe";"";
"PFT01-3012";"";"4";"0382";"47.5";"Profilfehler Gabelfreiraum";"";
"PFT01-3012";"";"4";"0383";"47.6";"Profilfehler Laufbrett";"";
"PFT01-3012";"";"4";"0384";"47.7";"Übergewicht";"";
"PFT01-3012";"";"4";"0385";"48.0";"Barcode Lesefehler";"";
"PFT01-3012";"";"4";"0386";"48.1";"Profilkontrolle unvollständig";"";
"PFT01-3012";"";"4";"0387";"48.2";"Profilkontrolle abgebrochen";"";
"PFT01-3012";"";"4";"0388";"48.3";"MFR";"";
"PFT01-3012";"";"4";"0389";"48.4";"Barcode schon im System vorhanden";"";
"PFT01-3012";"";"4";"0390";"48.5";"Entnahme der Ladeeinheit erforderlich";"";
"PFT01-3012";"";"2";"0391";"48.6";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3012";"";"2";"0392";"48.7";"Auftragsfehler";"";
"PFT01-3012";"";"0";"0393";"49.0";"";"";
"PFT01-3012";"";"0";"0394";"49.1";"";"";
"PFT01-3012";"";"0";"0395";"49.2";"";"";
"PFT01-3012";"";"0";"0396";"49.3";"";"";
"PFT01-3012";"";"0";"0397";"49.4";"";"";
"PFT01-3012";"";"0";"0398";"49.5";"";"";
"PFT01-3012";"";"0";"0399";"49.6";"";"";
"PFT01-3012";"";"0";"0400";"49.7";"";"";
"PFT01-3013";"";"2";"0401";"50.0";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3013";"";"2";"0402";"50.1";"Rollenförderer: Umrichter gestört";"";
"PFT01-3013";"";"2";"0403";"50.2";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3013";"";"2";"0404";"50.3";"Schnelllauftor: Endlage nicht erreicht";"";
"PFT01-3013";"";"2";"0405";"50.4";"Schnelllauftor: Endlage nicht plausibel";"";
"PFT01-3013";"PFT01-3010";"2";"0406";"50.5";"Spaltkontrolle ausgelöst";"";
"PFT01-3013";"";"2";"0407";"50.6";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3013";"";"2";"0408";"50.7";"Auftragsfehler";"";
"PFT01-3013";"";"0";"0409";"51.0";"";"";
"PFT01-3013";"";"0";"0410";"51.1";"";"";
"PFT01-3013";"";"0";"0411";"51.2";"";"";
"PFT01-3013";"";"0";"0412";"51.3";"";"";
"PFT01-3013";"";"0";"0413";"51.4";"";"";
"PFT01-3013";"";"0";"0414";"51.5";"";"";
"PFT01-3013";"";"0";"0415";"51.6";"";"";
"PFT01-3013";"";"0";"0416";"51.7";"";"";
"PFT01-3013";"";"0";"0417";"52.0";"";"";
"PFT01-3013";"";"0";"0418";"52.1";"";"";
"PFT01-3013";"";"0";"0419";"52.2";"";"";
"PFT01-3013";"";"0";"0420";"52.3";"";"";
"PFT01-3014";"";"2";"0421";"52.4";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3014";"";"2";"0422";"52.5";"Rollenförderer: Umrichter gestört";"";
"PFT01-3014";"";"2";"0423";"52.6";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3014";"PFT01-3015";"2";"0424";"52.7";"Spaltkontrolle ausgelöst";"";
"PFT01-3014";"";"2";"0425";"53.0";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3014";"";"2";"0426";"53.1";"Auftragsfehler";"";
"PFT01-3014";"";"0";"0427";"53.2";"";"";
"PFT01-3014";"";"0";"0428";"53.3";"";"";
"PFT01-3014";"";"0";"0429";"53.4";"";"";
"PFT01-3014";"";"0";"0430";"53.5";"";"";
"PFT01-3014";"";"0";"0431";"53.6";"";"";
"PFT01-3014";"";"0";"0432";"53.7";"";"";
"PFT01-3014";"";"0";"0433";"54.0";"";"";
"PFT01-3014";"";"0";"0434";"54.1";"";"";
"PFT01-3014";"";"0";"0435";"54.2";"";"";
"PFT01-3014";"";"0";"0436";"54.3";"";"";
"PFT01-3014";"";"0";"0437";"54.4";"";"";
"PFT01-3014";"";"0";"0438";"54.5";"";"";
"PFT01-3014";"";"0";"0439";"54.6";"";"";
"PFT01-3014";"";"0";"0440";"54.7";"";"";
"PFT01-3015";"";"2";"0441";"55.0";"Drehtisch: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3015";"";"2";"0442";"55.1";"Drehtisch: Umrichter gestört";"";
"PFT01-3015";"";"2";"0443";"55.2";"Drehtisch: Endlage nicht erreicht";"";
"PFT01-3015";"";"2";"0444";"55.3";"Drehtisch: Endlage nicht plausibel";"";
"PFT01-3015";"";"2";"0445";"55.4";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3015";"";"2";"0446";"55.5";"Rollenförderer: Umrichter gestört";"";
"PFT01-3015";"";"2";"0447";"55.6";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3015";"";"2";"0448";"55.7";"Verbindung zum Feldmodul 1/26A unterbrochen";"";
"PFT01-3015";"";"2";"0449";"56.0";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3015";"";"2";"0450";"56.1";"Auftragsfehler";"";
"PFT01-3015";"";"0";"0451";"56.2";"";"";
"PFT01-3015";"";"0";"0452";"56.3";"";"";
"PFT01-3015";"";"0";"0453";"56.4";"";"";
"PFT01-3015";"";"0";"0454";"56.5";"";"";
"PFT01-3015";"";"0";"0455";"56.6";"";"";
"PFT01-3015";"";"0";"0456";"56.7";"";"";
"PFT01-3015";"";"0";"0457";"57.0";"";"";
"PFT01-3015";"";"0";"0458";"57.1";"";"";
"PFT01-3015";"";"0";"0459";"57.2";"";"";
"PFT01-3015";"";"0";"0460";"57.3";"";"";
"PFT01-3016";"";"1";"0461";"57.4";"Schaltschrank 30.16.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3016";"";"2";"0462";"57.5";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3016";"";"2";"0463";"57.6";"Rollenförderer: Umrichter gestört";"";
"PFT01-3016";"";"2";"0464";"57.7";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3016";"PFT01-3015";"2";"0465";"58.0";"Spaltkontrolle ausgelöst";"";
"PFT01-3016";"";"2";"0466";"58.1";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3016";"";"2";"0467";"58.2";"Auftragsfehler";"";
"PFT01-3016";"";"0";"0468";"58.3";"";"";
"PFT01-3016";"";"0";"0469";"58.4";"";"";
"PFT01-3016";"";"0";"0470";"58.5";"";"";
"PFT01-3016";"";"0";"0471";"58.6";"";"";
"PFT01-3016";"";"0";"0472";"58.7";"";"";
"PFT01-3016";"";"0";"0473";"59.0";"";"";
"PFT01-3016";"";"0";"0474";"59.1";"";"";
"PFT01-3016";"";"0";"0475";"59.2";"";"";
"PFT01-3016";"";"0";"0476";"59.3";"";"";
"PFT01-3016";"";"0";"0477";"59.4";"";"";
"PFT01-3016";"";"0";"0478";"59.5";"";"";
"PFT01-3016";"";"0";"0479";"59.6";"";"";
"PFT01-3016";"";"0";"0480";"59.7";"";"";
"PFT01-3100";"PFT01-3016; PFT01-3101; PFT01-3102; PFT01-3103; PFT01-3104; PFT01-3105; PFT01-3106; PFT01-3107; PFT01-3108; PFT01-3109; PFT01-3110; PFT01-3111; PFT01-36";"1";"0481";"60.0";"Schaltschrank 31.04.SCH1: Handbetrieb aktiv";"";
"PFT01-3100";"PFT01-3108; PFT01-3109; PFT01-3110; PFT01-3111; PFT01-3112; PFT01-3113; PFT01-3114; PFT01-3201; PFT01-3202; PFT01-3206; PFT01-3207; PFT01-3208; PFT01-3209; PFT01-3210";"1";"0482";"60.1";"Schaltschrank 31.11.SCH1: Handbetrieb aktiv";"";
"PFT01-3100";"PFT01-3114; PFT01-3115; PFT01-3116; PFT01-3117; PFT01-3118; PFT01-3119; PFT01-3120; PFT01-3201; PFT01-3202; PFT01-3203; PFT01-3204; PFT01-3205; PFT01-3206";"1";"0483";"60.2";"Schaltschrank 31.20.SCH1: Handbetrieb aktiv";"";
"PFT01-3100";"PFT01-3104";"4";"0484";"60.3";"Schaltschrank 31.04.SCH1: HMI gestört";"";
"PFT01-3100";"PFT01-3104";"4";"0485";"60.4";"Schaltschrank 31.04.SCH1: Verbindung zum HMI unterbrochen";"";
"PFT01-3100";"PFT01-3111";"4";"0486";"60.5";"Schaltschrank 31.11.SCH1: HMI gestört";"";
"PFT01-3100";"PFT01-3111";"4";"0487";"60.6";"Schaltschrank 31.11.SCH1: Verbindung zum HMI unterbrochen";"";
"PFT01-3100";"PFT01-3120";"4";"0488";"60.7";"Schaltschrank 31.20.SCH1: HMI gestört";"";
"PFT01-3100";"PFT01-3120";"4";"0489";"61.0";"Schaltschrank 31.20.SCH1: Verbindung zum HMI unterbrochen";"";
"PFT01-3100";"PFT01-3104";"4";"0490";"61.1";"Schaltschrank 31.04.SCH1: Taster 'Zustimmung' gestört";"";
"PFT01-3100";"PFT01-3120";"4";"0491";"61.2";"Schaltschrank 31.20.SCH1: Taster 'Zustimmung' gestört";"";
"PFT01-3100";"PFT01-31";"1";"0492";"61.3";"Schaltschrank 31.11.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3100";"PFT01-31";"1";"0493";"61.4";"Schaltschrank 30.15.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3100";"PFT01-31";"1";"0494";"61.5";"Schaltschrank 31.04.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3100";"PFT01-31";"1";"0495";"61.6";"Schaltschrank 31.20.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3100";"PFT01-31";"2";"0496";"61.7";"Schaltschrank 30.00.SCH1: Sicherungsautomat ausgelöst";"";
"PFT01-3100";"PFT01-31";"2";"0497";"62.0";"Schaltschrank 30.00.SCH1: Netzschütz abgefallen";"";
"PFT01-3100";"PFT01-31";"2";"0498";"62.1";"Schaltschrank 30.00.SCH1: Überwachung Netzschütz ausgelöst";"";
"PFT01-3100";"";"0";"0499";"62.2";"";"";
"PFT01-3100";"";"0";"0500";"62.3";"";"";
"PFT01-3101";"";"1";"0501";"62.4";"Schaltschrank 31.01.SCH1: Wartungsschalter ausgeschaltet";"";
"PFT01-3101";"";"2";"0502";"62.5";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-3101";"";"2";"0503";"62.6";"Rollenförderer: Umrichter gestört";"";
"PFT01-3101";"";"2";"0504";"62.7";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-3101";"";"4";"0505";"63.0";"Brandschutztor: Brandalarm";"";
"PFT01-3101";"";"2";"0506";"63.1";"Brandschutztor gestört";"";
"PFT01-3101";"";"2";"0507";"63.2";"Brandschutztor: Endlage nicht erreicht";"";
"PFT01-3101";"";"2";"0508";"63.3";"Brandschutztor: Endlage nicht plausibel";"";
"PFT01-3101";"";"2";"0509";"63.4";"Brandschutztor: Handbetrieb aktiv";"";
"PFT01-3101";"";"2";"0510";"63.5";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-3101";"";"2";"0511";"63.6";"Auftragsfehler";"";
"PFT01-3101";"";"0";"0512";"63.7";"";"";
"PFT01-3101";"";"0";"0513";"64.0";"";"";
"PFT01-3101";"";"0";"0514";"64.1";"";"";
"PFT01-3101";"";"0";"0515";"64.2";"";"";
"PFT01-3101";"";"0";"0516";"64.3";"";"";
"PFT01-3101";"";"0";"0517";"64.4";"";"";
"PFT01-3101";"";"0";"0518";"64.5";"";"";
"PFT01-3101";"";"0";"0519";"64.6";"";"";
"PFT01-3101";"";"0";"0520";"64.7";"";"";
